track	layer	comparison	expert	delta_W	A_W	A_S	B_W	B_S	A_tokens	B_tokens
prefill	25	finance_consequence_minus_finance_neutral	185	0.0	0.0	0.0	0.0	0.0	101	98
prefill	25	finance_consequence_minus_finance_neutral	157	-0.005350365391688277	0.0	0.0	0.005350365391688277	0.061224489795918366	101	98
prefill	25	finance_consequence_minus_finance_neutral	222	0.0	0.0	0.0	0.0	0.0	101	98
prefill	25	finance_consequence_minus_finance_neutral	233	-0.0006148270999235745	0.0006699624058078507	0.009900990099009901	0.0012847895057314252	0.02040816326530612	101	98
prefill	25	finance_consequence_minus_finance_neutral	36	0.022309330086400996	0.025387454311841137	0.1782178217821782	0.0030781242254401394	0.030612244897959183	101	98
prefill	25	finance_consequence_minus_finance_neutral	216	0.0	0.0	0.0	0.0	0.0	101	98
prefill	25	finance_consequence_minus_finance_neutral	189	0.0010803657103994977	0.00326122751290716	0.0297029702970297	0.0021808618025076624	0.02040816326530612	101	98
prefill	25	finance_consequence_minus_finance_neutral	133	0.00033506842954006324	0.0035892246600341894	0.039603960396039604	0.003254156230494126	0.030612244897959183	101	98
prefill	25	finance_consequence_minus_finance_neutral	42	-0.010368959706691064	0.01665136861065247	0.12871287128712872	0.027020328317343533	0.20408163265306123	101	98
prefill	25	finance_consequence_minus_finance_neutral	151	0.004523178413274317	0.0062068771469791974	0.07920792079207921	0.0016836987337048807	0.030612244897959183	101	98
prefill	25	finance_consequence_minus_finance_neutral	174	-0.0011302936544148007	0.0	0.0	0.0011302936544148007	0.01020408163265306	101	98
prefill	25	nonfinance_consequence_minus_nonfinance_neutral	173	0.024588370525645636	0.0298297629421392	0.22459893048128343	0.005241392416493564	0.0481283422459893	187	187
prefill	25	nonfinance_consequence_minus_nonfinance_neutral	45	0.0	0.0	0.0	0.0	0.0	187	187
prefill	25	nonfinance_consequence_minus_nonfinance_neutral	25	0.0	0.0	0.0	0.0	0.0	187	187
prefill	25	nonfinance_consequence_minus_nonfinance_neutral	218	0.0	0.0	0.0	0.0	0.0	187	187
prefill	25	nonfinance_consequence_minus_nonfinance_neutral	185	0.0	0.0	0.0	0.0	0.0	187	187
prefill	25	nonfinance_consequence_minus_nonfinance_neutral	157	-0.0043891185243208515	0.0	0.0	0.0043891185243208515	0.0481283422459893	187	187
prefill	25	nonfinance_consequence_minus_nonfinance_neutral	222	-0.0013401399613982299	0.0006162817797542214	0.0053475935828877	0.0019564217411524513	0.0213903743315508	187	187
prefill	25	nonfinance_consequence_minus_nonfinance_neutral	233	-0.0036196262058493774	0.0019941888966709875	0.026737967914438502	0.005613815102520365	0.06417112299465241	187	187
prefill	25	nonfinance_consequence_minus_nonfinance_neutral	36	0.024696583662159637	0.03346933679013317	0.21390374331550802	0.008772753127973532	0.06951871657754011	187	187
prefill	25	nonfinance_consequence_minus_nonfinance_neutral	216	0.00048458512827598917	0.00048458512827598917	0.0053475935828877	0.0	0.0	187	187
prefill	25	nonfinance_consequence_minus_nonfinance_neutral	189	0.0011504389561571389	0.004360161752230974	0.0374331550802139	0.0032097227960738352	0.026737967914438502	187	187
prefill	25	nonfinance_consequence_minus_nonfinance_neutral	133	0.009429666771974144	0.010172272794366539	0.11229946524064172	0.0007426060223923947	0.0106951871657754	187	187
prefill	25	nonfinance_consequence_minus_nonfinance_neutral	42	-0.012340319390963899	0.010525035161522586	0.0855614973262032	0.022865354552486485	0.17647058823529413	187	187
prefill	25	nonfinance_consequence_minus_nonfinance_neutral	151	-0.00014416911535793542	0.0033225073918365005	0.053475935828877004	0.003466676507194436	0.0427807486631016	187	187
prefill	25	nonfinance_consequence_minus_nonfinance_neutral	174	0.00036098426854676746	0.00036098426854676746	0.0053475935828877	0.0	0.0	187	187
prefill	25	finance_consequence_minus_nonfinance_consequence	173	-0.008176447555267866	0.021653315386871333	0.1782178217821782	0.0298297629421392	0.22459893048128343	101	187
prefill	25	finance_consequence_minus_nonfinance_consequence	45	0.0	0.0	0.0	0.0	0.0	101	187
prefill	25	finance_consequence_minus_nonfinance_consequence	25	0.0	0.0	0.0	0.0	0.0	101	187
prefill	25	finance_consequence_minus_nonfinance_consequence	218	0.0	0.0	0.0	0.0	0.0	101	187
prefill	25	finance_consequence_minus_nonfinance_consequence	185	0.0	0.0	0.0	0.0	0.0	101	187
prefill	25	finance_consequence_minus_nonfinance_consequence	157	0.0	0.0	0.0	0.0	0.0	101	187
prefill	25	finance_consequence_minus_nonfinance_consequence	222	-0.0006162817797542214	0.0	0.0	0.0006162817797542214	0.0053475935828877	101	187
prefill	25	finance_consequence_minus_nonfinance_consequence	233	-0.0013242264908631368	0.0006699624058078507	0.009900990099009901	0.0019941888966709875	0.026737967914438502	101	187
prefill	25	finance_consequence_minus_nonfinance_consequence	36	-0.008081882478292033	0.025387454311841137	0.1782178217821782	0.03346933679013317	0.21390374331550802	101	187
prefill	25	finance_consequence_minus_nonfinance_consequence	216	-0.00048458512827598917	0.0	0.0	0.00048458512827598917	0.0053475935828877	101	187
prefill	25	finance_consequence_minus_nonfinance_consequence	189	-0.001098934239323814	0.00326122751290716	0.0297029702970297	0.004360161752230974	0.0374331550802139	101	187
prefill	25	finance_consequence_minus_nonfinance_consequence	133	-0.00658304813433235	0.0035892246600341894	0.039603960396039604	0.010172272794366539	0.11229946524064172	101	187
prefill	25	finance_consequence_minus_nonfinance_consequence	42	0.006126333449129884	0.01665136861065247	0.12871287128712872	0.010525035161522586	0.0855614973262032	101	187
prefill	25	finance_consequence_minus_nonfinance_consequence	151	0.002884369755142697	0.0062068771469791974	0.07920792079207921	0.0033225073918365005	0.053475935828877004	101	187
prefill	25	finance_consequence_minus_nonfinance_consequence	174	-0.00036098426854676746	0.0	0.0	0.00036098426854676746	0.0053475935828877	101	187
prefill	26	finance_minus_nonfinance	173	0.0	0.0	0.0	0.0	0.0	199	374
prefill	26	finance_minus_nonfinance	45	0.00023542255476275434	0.00050597790692	0.005025125628140704	0.0002705553521572457	0.00267379679144385	199	374
prefill	26	finance_minus_nonfinance	25	0.0	0.0	0.0	0.0	0.0	199	374
prefill	26	finance_minus_nonfinance	218	0.004262648731859322	0.012580014742211739	0.12060301507537688	0.008317366010352416	0.07754010695187166	199	374
prefill	26	finance_minus_nonfinance	185	-0.0025611379158132475	0.0019198898940917405	0.020100502512562814	0.004481027809904988	0.05080213903743316	199	374
prefill	26	finance_minus_nonfinance	157	0.01459616152898194	0.022331839683666994	0.1457286432160804	0.007735678154685054	0.06951871657754011	199	374
prefill	26	finance_minus_nonfinance	222	0.0004884815243328357	0.0004884815243328357	0.005025125628140704	0.0	0.0	199	374
prefill	26	finance_minus_nonfinance	233	0.0	0.0	0.0	0.0	0.0	199	374
prefill	26	finance_minus_nonfinance	36	-0.03213561177717776	0.0003350349974241875	0.005025125628140704	0.03247064677460195	0.22459893048128343	199	374
prefill	26	finance_minus_nonfinance	216	-0.0005767982906247367	0.000363028159007864	0.005025125628140704	0.0009398264496326007	0.008021390374331552	199	374
prefill	26	finance_minus_nonfinance	189	-0.0035114690742401727	0.08114901117688735	0.32160804020100503	0.08466048025112752	0.3235294117647059	199	374
prefill	26	finance_minus_nonfinance	133	-0.00015613978770806427	0.0005960178947703228	0.005025125628140704	0.0007521576824783871	0.008021390374331552	199	374
prefill	26	finance_minus_nonfinance	42	-0.003397841847811446	0.0003862144475379736	0.005025125628140704	0.0037840562953494195	0.029411764705882353	199	374
prefill	26	finance_minus_nonfinance	151	0.0020415161695802237	0.0020415161695802237	0.020100502512562814	0.0	0.0	199	374
prefill	26	finance_minus_nonfinance	174	-0.002216224711547935	0.0	0.0	0.002216224711547935	0.016042780748663103	199	374
prefill	26	consequence_minus_neutral	173	0.0	0.0	0.0	0.0	0.0	288	285
prefill	26	consequence_minus_neutral	45	-0.0007083414216978594	0.0	0.0	0.0007083414216978594	0.007017543859649123	288	285
prefill	26	consequence_minus_neutral	25	0.0	0.0	0.0	0.0	0.0	288	285
prefill	26	consequence_minus_neutral	218	0.014688048750219137	0.017103336327023374	0.15625	0.0024152875768042362	0.028070175438596492	288	285
prefill	26	consequence_minus_neutral	185	-0.0028904327108011077	0.0021539077962485277	0.024305555555555556	0.005044340507049635	0.056140350877192984	288	285
prefill	26	consequence_minus_neutral	157	0.023568371488732726	0.024527339618133977	0.18055555555555555	0.0009589681294012515	0.010526315789473684	288	285
prefill	26	consequence_minus_neutral	222	0.000337527164382758	0.000337527164382758	0.003472222222222222	0.0	0.0	288	285
prefill	26	consequence_minus_neutral	233	0.0	0.0	0.0	0.0	0.0	288	285
prefill	26	consequence_minus_neutral	36	0.02225777010520162	0.032380730084068075	0.21875	0.010122959978866452	0.07719298245614035	288	285
prefill	26	consequence_minus_neutral	216	-0.0014867989326496757	0.0	0.0	0.0014867989326496757	0.014035087719298246	288	285
prefill	26	consequence_minus_neutral	189	-0.0032061853143133257	0.08184626531159332	0.3159722222222222	0.08505245062590665	0.3298245614035088	288	285
prefill	26	consequence_minus_neutral	133	-0.0005752102021590299	0.00041183180923366053	0.003472222222222222	0.0009870420113926904	0.010526315789473684	288	285
prefill	26	consequence_minus_neutral	42	0.004644345006140331	0.004914017550210705	0.03819444444444445	0.00026967254407037457	0.0035087719298245615	288	285
prefill	26	consequence_minus_neutral	151	-0.0014254797113911037	0.0	0.0	0.0014254797113911037	0.014035087719298246	288	285
prefill	26	consequence_minus_neutral	174	0.0028780140351351655	0.0028780140351351655	0.020833333333333332	0.0	0.0	288	285
prefill	26	finance_consequence_minus_finance_neutral	173	0.0	0.0	0.0	0.0	0.0	101	98
prefill	26	finance_consequence_minus_finance_neutral	45	-0.001027444933439592	0.0	0.0	0.001027444933439592	0.01020408163265306	101	98
prefill	26	finance_consequence_minus_finance_neutral	25	0.0	0.0	0.0	0.0	0.0	101	98
prefill	26	finance_consequence_minus_finance_neutral	218	0.017925320904064276	0.021407559710042386	0.19801980198019803	0.0034822388059781084	0.04081632653061224	101	98
prefill	26	finance_consequence_minus_finance_neutral	185	-0.0038985519277985343	0.0	0.0	0.0038985519277985343	0.04081632653061224	101	98
prefill	26	finance_consequence_minus_finance_neutral	157	0.04019134451321926	0.04212456210726241	0.26732673267326734	0.001933217594043146	0.02040816326530612	101	98
prefill	26	finance_consequence_minus_finance_neutral	222	0.0009624536964577654	0.0009624536964577654	0.009900990099009901	0.0	0.0	101	98
prefill	26	finance_consequence_minus_finance_neutral	233	0.0	0.0	0.0	0.0	0.0	101	98
prefill	26	finance_consequence_minus_finance_neutral	36	0.000660118460271419	0.000660118460271419	0.009900990099009901	0.0	0.0	101	98
prefill	26	finance_consequence_minus_finance_neutral	216	-0.000737169424924132	0.0	0.0	0.000737169424924132	0.01020408163265306	101	98
prefill	26	finance_consequence_minus_finance_neutral	189	-0.003626480272642424	0.07936310631900312	0.31683168316831684	0.08298958659164554	0.32653061224489793	101	98
prefill	26	finance_consequence_minus_finance_neutral	133	0.0011743322877157845	0.0011743322877157845	0.009900990099009901	0.0	0.0	101	98
prefill	26	finance_consequence_minus_finance_neutral	42	-0.0007842517863271097	0.0	0.0	0.0007842517863271097	0.01020408163265306	101	98
prefill	26	finance_consequence_minus_finance_neutral	151	-0.004145527732106781	0.0	0.0	0.004145527732106781	0.04081632653061224	101	98
prefill	26	finance_consequence_minus_finance_neutral	174	0.0	0.0	0.0	0.0	0.0	101	98
prefill	26	nonfinance_consequence_minus_nonfinance_neutral	173	0.0	0.0	0.0	0.0	0.0	187	187
prefill	26	nonfinance_consequence_minus_nonfinance_neutral	45	-0.0005411107043144914	0.0	0.0	0.0005411107043144914	0.0053475935828877	187	187
prefill	26	nonfinance_consequence_minus_nonfinance_neutral	25	0.0	0.0	0.0	0.0	0.0	187	187
prefill	26	nonfinance_consequence_minus_nonfinance_neutral	218	0.012922458690187691	0.014778595355446263	0.13368983957219252	0.0018561366652585713	0.0213903743315508	187	187
prefill	26	nonfinance_consequence_minus_nonfinance_neutral	185	-0.002327558878424135	0.00331724837069292	0.0374331550802139	0.005644807249117055	0.06417112299465241	187	187
prefill	26	nonfinance_consequence_minus_nonfinance_neutral	157	0.014574558526876755	0.015022957418123432	0.13368983957219252	0.0004483988912466757	0.0053475935828877	187	187
prefill	26	nonfinance_consequence_minus_nonfinance_neutral	222	0.0	0.0	0.0	0.0	0.0	187	187
prefill	26	nonfinance_consequence_minus_nonfinance_neutral	233	0.0	0.0	0.0	0.0	0.0	187	187
prefill	26	nonfinance_consequence_minus_nonfinance_neutral	36	0.03408521233019921	0.04951325293970156	0.3315508021390374	0.015428040609502347	0.11764705882352941	187	187
prefill	26	nonfinance_consequence_minus_nonfinance_neutral	216	-0.0018796528992652015	0.0	0.0	0.0018796528992652015	0.016042780748663103	187	187
prefill	26	nonfinance_consequence_minus_nonfinance_neutral	189	-0.0029460870100672387	0.08318743674609387	0.3155080213903743	0.08613352375616111	0.3315508021390374	187	187
prefill	26	nonfinance_consequence_minus_nonfinance_neutral	133	-0.0015043153649567742	0.0	0.0	0.0015043153649567742	0.016042780748663103	187	187
prefill	26	nonfinance_consequence_minus_nonfinance_neutral	42	0.007568112590698839	0.007568112590698839	0.058823529411764705	0.0	0.0	187	187
prefill	26	nonfinance_consequence_minus_nonfinance_neutral	151	0.0	0.0	0.0	0.0	0.0	187	187
prefill	26	nonfinance_consequence_minus_nonfinance_neutral	174	0.00443244942309587	0.00443244942309587	0.03208556149732621	0.0	0.0	187	187
prefill	26	finance_consequence_minus_nonfinance_consequence	173	0.0	0.0	0.0	0.0	0.0	101	187
prefill	26	finance_consequence_minus_nonfinance_consequence	45	0.0	0.0	0.0	0.0	0.0	101	187
prefill	26	finance_consequence_minus_nonfinance_consequence	25	0.0	0.0	0.0	0.0	0.0	101	187
prefill	26	finance_consequence_minus_nonfinance_consequence	218	0.006628964354596123	0.021407559710042386	0.19801980198019803	0.014778595355446263	0.13368983957219252	101	187
prefill	26	finance_consequence_minus_nonfinance_consequence	185	-0.00331724837069292	0.0	0.0	0.00331724837069292	0.0374331550802139	101	187
prefill	26	finance_consequence_minus_nonfinance_consequence	157	0.02710160468913898	0.04212456210726241	0.26732673267326734	0.015022957418123432	0.13368983957219252	101	187
prefill	26	finance_consequence_minus_nonfinance_consequence	222	0.0009624536964577654	0.0009624536964577654	0.009900990099009901	0.0	0.0	101	187
prefill	26	finance_consequence_minus_nonfinance_consequence	233	0.0	0.0	0.0	0.0	0.0	101	187
prefill	26	finance_consequence_minus_nonfinance_consequence	36	-0.04885313447943014	0.000660118460271419	0.009900990099009901	0.04951325293970156	0.3315508021390374	101	187
prefill	26	finance_consequence_minus_nonfinance_consequence	216	0.0	0.0	0.0	0.0	0.0	101	187
prefill	26	finance_consequence_minus_nonfinance_consequence	189	-0.0038243304270907524	0.07936310631900312	0.31683168316831684	0.08318743674609387	0.3155080213903743	101	187
prefill	26	finance_consequence_minus_nonfinance_consequence	133	0.0011743322877157845	0.0011743322877157845	0.009900990099009901	0.0	0.0	101	187
prefill	26	finance_consequence_minus_nonfinance_consequence	42	-0.007568112590698839	0.0	0.0	0.007568112590698839	0.058823529411764705	101	187
prefill	26	finance_consequence_minus_nonfinance_consequence	151	0.0	0.0	0.0	0.0	0.0	101	187
prefill	26	finance_consequence_minus_nonfinance_consequence	174	-0.00443244942309587	0.0	0.0	0.00443244942309587	0.03208556149732621	101	187
prefill	27	finance_minus_nonfinance	173	2.2384937247837142e-05	0.0005561117735610776	0.005025125628140704	0.0005337268363132404	0.008021390374331552	199	374
