layer	track	group	expert	W	S	Q	dense_top1_wins	dense_top1_share	n_tokens
3	prefill	ALL	225	0.023499085146243128	0.2204968944099379	0.10657331573366602	3	0.009316770186335404	322
3	prefill	ALL	209	0.02317157544913737	0.13354037267080746	0.1735173789447031	12	0.037267080745341616	322
3	prefill	ALL	38	0.022892453234203258	0.13354037267080746	0.17142720793984764	12	0.037267080745341616	322
3	prefill	ALL	228	0.01995119204398164	0.12111801242236025	0.16472522661954073	11	0.034161490683229816	322
3	prefill	ALL	157	0.018293804111940096	0.20186335403726707	0.09062469113914941	4	0.012422360248447204	322
3	prefill	ALL	240	0.017758555050413682	0.11490683229813664	0.15454742503332988	10	0.031055900621118012	322
3	prefill	ALL	42	0.017063934863695045	0.09937888198757763	0.1717058445659314	8	0.024844720496894408	322
3	prefill	ALL	214	0.016877143306289647	0.13043478260869565	0.1293914320148873	7	0.021739130434782608	322
3	prefill	ALL	41	0.01621739346506653	0.10559006211180125	0.1535882557573948	15	0.046583850931677016	322
3	prefill	ALL	70	0.015879753753781988	0.10869565217391304	0.1460937345347943	8	0.024844720496894408	322
3	prefill	ALL	59	0.015389036926515838	0.09316770186335403	0.16517566301127	2	0.006211180124223602	322
3	prefill	ALL	236	0.014592103405103142	0.09627329192546584	0.15156959020784555	7	0.021739130434782608	322
4	generation_clean	A_unsafe_redflag	178	0.031658998350394436	0.16731517509727625	0.18921773432677605	35	0.06809338521400778	514
4	generation_clean	A_unsafe_redflag	51	0.028607777776486848	0.23929961089494164	0.11954794940743284	8	0.01556420233463035	514
4	generation_clean	A_unsafe_redflag	154	0.025914223676851325	0.18093385214007782	0.14322484913872668	15	0.029182879377431907	514
4	generation_clean	A_unsafe_redflag	137	0.024610526456730227	0.17509727626459143	0.14055345109732598	8	0.01556420233463035	514
4	generation_clean	A_unsafe_redflag	18	0.024442767171687876	0.18093385214007782	0.13509228307793084	9	0.017509727626459144	514
4	generation_clean	A_unsafe_redflag	253	0.02289163687012443	0.1245136186770428	0.18384845861318683	21	0.04085603112840467	514
4	generation_clean	A_unsafe_redflag	215	0.019445007614802223	0.10116731517509728	0.19220642142323735	19	0.03696498054474708	514
4	generation_clean	A_unsafe_redflag	71	0.016080020200572146	0.08949416342412451	0.17967674745856702	15	0.029182879377431907	514
4	generation_clean	A_unsafe_redflag	149	0.015284786127788042	0.07587548638132295	0.201445642812386	18	0.03501945525291829	514
4	generation_clean	A_unsafe_redflag	172	0.014878512909767255	0.12062256809338522	0.12334767154226402	3	0.005836575875486381	514
4	generation_clean	A_unsafe_redflag	119	0.014543928592820122	0.07587548638132295	0.19168152042844983	15	0.029182879377431907	514
4	generation_clean	A_unsafe_redflag	94	0.01416261376399758	0.07392996108949416	0.1915679861761778	10	0.019455252918287938	514
4	generation_clean	A_unsafe_redflag	37	0.014114204098998044	0.10311284046692606	0.13688114918650934	9	0.017509727626459144	514
4	generation_clean	A_unsafe_redflag	180	0.01369165350314168	0.08171206225680934	0.16755975953844818	12	0.023346303501945526	514
4	generation_clean	A_unsafe_redflag	133	0.01344718172669963	0.08365758754863813	0.16074073040752582	9	0.017509727626459144	514
4	generation_clean	A_unsafe_redflag	44	0.013276779519884152	0.07003891050583658	0.18956290758945707	17	0.033073929961089495	514
4	generation_clean	A_unsafe_redflag	14	0.012663101123546619	0.06614785992217899	0.19143629345596946	13	0.02529182879377432	514
4	generation_clean	A_unsafe_redflag	20	0.01218777932201567	0.08754863813229571	0.1392115238114679	6	0.011673151750972763	514
4	generation_clean	A_unsafe_redflag	12	0.01204164945829776	0.06809338521400778	0.17684022347328712	6	0.011673151750972763	514
4	generation_clean	A_unsafe_redflag	112	0.011972950761258575	0.08754863813229571	0.13675770425082018	10	0.019455252918287938	514
4	generation_clean	B_professional_or_descriptive	18	0.04638529713566977	0.2760416666666667	0.16803730283110557	59	0.07682291666666667	768
4	generation_clean	B_professional_or_descriptive	178	0.026484324181331443	0.14583333333333334	0.18160679438627275	35	0.045572916666666664	768
4	generation_clean	B_professional_or_descriptive	154	0.019490182916644255	0.12630208333333334	0.15431402556683285	21	0.02734375	768
4	generation_clean	B_professional_or_descriptive	51	0.01831494974855008	0.14713541666666666	0.1244768266096147	10	0.013020833333333334	768
4	generation_clean	B_professional_or_descriptive	206	0.017393109358671183	0.08072916666666667	0.21545012882999143	26	0.033854166666666664	768
4	generation_clean	B_professional_or_descriptive	149	0.0171476845796495	0.09635416666666667	0.17796515888068667	26	0.033854166666666664	768
4	generation_clean	B_professional_or_descriptive	54	0.01649797092459385	0.1171875	0.14078268522320087	13	0.016927083333333332	768
4	generation_clean	B_professional_or_descriptive	253	0.016338603701111006	0.08854166666666667	0.18453011238901842	27	0.03515625	768
4	generation_clean	B_professional_or_descriptive	209	0.015193142886040185	0.13411458333333334	0.1132847935580472	5	0.006510416666666667	768
4	generation_clean	B_professional_or_descriptive	213	0.015072806253999904	0.10286458333333333	0.1465305721907839	10	0.013020833333333334	768
4	generation_clean	B_professional_or_descriptive	221	0.0143489819600945	0.10286458333333333	0.13949390057408326	12	0.015625	768
4	generation_clean	B_professional_or_descriptive	52	0.01348914445371025	0.12760416666666666	0.10571084633111706	4	0.005208333333333333	768
4	generation_clean	B_professional_or_descriptive	180	0.013084824966928714	0.07161458333333333	0.18271173772002278	18	0.0234375	768
4	generation_clean	B_professional_or_descriptive	124	0.012724337031054926	0.11588541666666667	0.10980102067247396	5	0.006510416666666667	768
4	generation_clean	B_professional_or_descriptive	44	0.012463636331592235	0.07552083333333333	0.16503573625280754	16	0.020833333333333332	768
4	generation_clean	B_professional_or_descriptive	137	0.012082482263134726	0.11067708333333333	0.10916878091867611	4	0.005208333333333333	768
4	generation_clean	B_professional_or_descriptive	215	0.011806858273460017	0.07552083333333333	0.15633908886236714	10	0.013020833333333334	768
4	generation_clean	B_professional_or_descriptive	14	0.01130987629067195	0.055989583333333336	0.20199965095897807	17	0.022135416666666668	768
4	generation_clean	B_professional_or_descriptive	139	0.01056464780793217	0.06510416666666667	0.16227299032983813	13	0.016927083333333332	768
4	generation_clean	B_professional_or_descriptive	142	0.010500793051785964	0.06380208333333333	0.1645838584443188	7	0.009114583333333334	768
4	generation_clean	ALL	18	0.03758774612046954	0.23790951638065522	0.15799177221784247	68	0.0530421216848674	1282
4	generation_clean	ALL	178	0.028559037537726456	0.1544461778471139	0.18491255617861269	70	0.054602184087363496	1282
4	generation_clean	ALL	51	0.02244171543213784	0.18408736349453977	0.12190796264407082	18	0.014040561622464899	1282
4	generation_clean	ALL	154	0.022065812363404342	0.1482059282371295	0.1488861655257072	36	0.028081123244929798	1282
4	generation_clean	ALL	253	0.01896595085311795	0.1029641185647426	0.18419961358861522	48	0.0374414976599064	1282
4	generation_clean	ALL	137	0.017105426659006877	0.13650546021840873	0.12530946843912466	12	0.0093603744149766	1282
4	generation_clean	ALL	149	0.016400781456204272	0.08814352574102964	0.18606904271552102	44	0.0343213728549142	1282
4	generation_clean	ALL	215	0.014869267603764152	0.08580343213728549	0.1732945551638695	29	0.02262090483619345	1282
4	generation_clean	ALL	54	0.01462965054531521	0.10998439937597504	0.1330156879368376	18	0.014040561622464899	1282
4	generation_clean	ALL	206	0.014006843021797515	0.06396255850234009	0.218985033584688	36	0.028081123244929798	1282
4	generation_clean	ALL	180	0.013328124395644365	0.07566302652106084	0.1761510873733616	30	0.0234009360374415	1282
4	generation_clean	ALL	44	0.012789654739378547	0.07332293291731669	0.17442912102003508	33	0.02574102964118565	1282
4	generation_clean	ALL	209	0.012073728867228486	0.11544461778471139	0.10458459734991161	5	0.0039001560062402497	1282
4	generation_clean	ALL	14	0.011852432892932155	0.06006240249609984	0.19733531128232498	30	0.0234009360374415	1282
4	generation_clean	ALL	52	0.011796364953750846	0.11310452418096724	0.10429613703936955	9	0.0070202808112324495	1282
4	generation_clean	ALL	213	0.011661590020277625	0.09282371294851795	0.12563158324366314	10	0.0078003120124804995	1282
4	generation_clean	ALL	71	0.01166095566467201	0.0655226209048362	0.17796839478701806	28	0.0218408736349454	1282
4	generation_clean	ALL	221	0.011631638900548006	0.08346333853354135	0.13936225299535085	16	0.0124804992199688	1282
4	generation_clean	ALL	142	0.01079881027509151	0.06630265210608424	0.1628714679137331	11	0.00858034321372855	1282
4	generation_clean	ALL	94	0.01060927732068954	0.057722308892355696	0.18379856115032417	20	0.015600624024960999	1282
4	prefill	A_unsafe_redflag	129	0.055120164058381535	0.43478260869565216	0.12677637733427755	5	0.031055900621118012	161
4	prefill	A_unsafe_redflag	206	0.05365754864835349	0.2236024844720497	0.23996848145513644	16	0.09937888198757763	161
4	prefill	A_unsafe_redflag	200	0.04243842984578703	0.30434782608695654	0.13944055520758594	11	0.06832298136645963	161
4	prefill	A_unsafe_redflag	88	0.0405766254304769	0.21739130434782608	0.18665247698019374	12	0.07453416149068323	161
4	prefill	A_unsafe_redflag	219	0.03794322048631279	0.2919254658385093	0.12997571272970976	7	0.043478260869565216	161
4	prefill	A_unsafe_redflag	154	0.035823190643178994	0.32298136645962733	0.11091410949138111	0	0.0	161
4	prefill	A_unsafe_redflag	253	0.03391266752882205	0.13664596273291926	0.24817906691547043	13	0.08074534161490683	161
4	prefill	A_unsafe_redflag	108	0.026538758623570302	0.19875776397515527	0.1335231293248381	5	0.031055900621118012	161
4	prefill	A_unsafe_redflag	244	0.026416253431864427	0.16149068322981366	0.16357756932808357	8	0.049689440993788817	161
4	prefill	A_unsafe_redflag	58	0.023573244940587545	0.13043478260869565	0.1807282112111712	6	0.037267080745341616	161
4	prefill	A_unsafe_redflag	109	0.02306847732499901	0.16770186335403728	0.13755647590092002	13	0.08074534161490683	161
4	prefill	A_unsafe_redflag	24	0.021839127935738726	0.15527950310559005	0.1406439839061574	4	0.024844720496894408	161
4	prefill	A_unsafe_redflag	90	0.019233216376362966	0.19875776397515527	0.09676711989357618	1	0.006211180124223602	161
4	prefill	A_unsafe_redflag	131	0.018447710035714486	0.10559006211180125	0.17471066563235482	9	0.055900621118012424	161
4	prefill	A_unsafe_redflag	98	0.017651437104275417	0.13043478260869565	0.13532768446611154	5	0.031055900621118012	161
4	prefill	A_unsafe_redflag	241	0.016489596707047582	0.11801242236024845	0.13972763525445583	1	0.006211180124223602	161
4	prefill	A_unsafe_redflag	121	0.015048355557528195	0.18012422360248448	0.0835443187848979	0	0.0	161
4	prefill	A_unsafe_redflag	15	0.014947707129299012	0.13043478260869565	0.11459908799129243	3	0.018633540372670808	161
4	prefill	A_unsafe_redflag	163	0.014812379841391133	0.12422360248447205	0.11923965772319862	3	0.018633540372670808	161
4	prefill	A_unsafe_redflag	110	0.01438341876515899	0.16149068322981366	0.08906655466117683	0	0.0	161
4	prefill	B_professional_or_descriptive	253	0.05317431885832683	0.2484472049689441	0.2140266334047655	17	0.10559006211180125	161
4	prefill	B_professional_or_descriptive	206	0.05026287287357715	0.2111801242236025	0.23800948625429177	15	0.09316770186335403	161
4	prefill	B_professional_or_descriptive	129	0.04866601214592605	0.422360248447205	0.11522394052197196	8	0.049689440993788817	161
4	prefill	B_professional_or_descriptive	200	0.044247711829225794	0.30434782608695654	0.14538533886745617	12	0.07453416149068323	161
4	prefill	B_professional_or_descriptive	154	0.04356157610685907	0.37267080745341613	0.11689022922007183	1	0.006211180124223602	161
4	prefill	B_professional_or_descriptive	88	0.041851019885113125	0.2360248447204969	0.17731616319745297	11	0.06832298136645963	161
4	prefill	B_professional_or_descriptive	219	0.02918582754313387	0.22981366459627328	0.12699779012012305	6	0.037267080745341616	161
4	prefill	B_professional_or_descriptive	108	0.026491543846440067	0.20496894409937888	0.1292466230083894	5	0.031055900621118012	161
4	prefill	B_professional_or_descriptive	24	0.021064695941067548	0.14906832298136646	0.1413090019379948	3	0.018633540372670808	161
4	prefill	B_professional_or_descriptive	244	0.020136638729847993	0.13043478260869565	0.1543808969288346	6	0.037267080745341616	161
4	prefill	B_professional_or_descriptive	90	0.01865929334810791	0.19875776397515527	0.09387956965766793	0	0.0	161
4	prefill	B_professional_or_descriptive	114	0.01851459422833639	0.16149068322981366	0.11464806426008303	2	0.012422360248447204	161
4	prefill	B_professional_or_descriptive	131	0.018093199882531098	0.10559006211180125	0.17135324594632392	8	0.049689440993788817	161
4	prefill	B_professional_or_descriptive	241	0.016307471832982496	0.11801242236024845	0.13818436658474642	1	0.006211180124223602	161
4	prefill	B_professional_or_descriptive	121	0.015897007152541654	0.17391304347826086	0.09140779112711452	0	0.0	161
4	prefill	B_professional_or_descriptive	15	0.015891749187659978	0.13043478260869565	0.12183674377205983	3	0.018633540372670808	161
4	prefill	B_professional_or_descriptive	58	0.015709159035840914	0.08074534161490683	0.19455189267464518	3	0.018633540372670808	161
4	prefill	B_professional_or_descriptive	70	0.014241533285924509	0.12422360248447205	0.11464434295169229	0	0.0	161
4	prefill	B_professional_or_descriptive	18	0.014133969744076576	0.07453416149068323	0.1896307607330274	2	0.012422360248447204	161
4	prefill	B_professional_or_descriptive	233	0.013505861002964557	0.12422360248447205	0.10872218107386468	1	0.006211180124223602	161
4	prefill	ALL	206	0.05196021076096531	0.21739130434782608	0.23901696950044043	31	0.09627329192546584	322
4	prefill	ALL	129	0.05189308810215379	0.42857142857142855	0.12108387223835884	13	0.040372670807453416	322
4	prefill	ALL	253	0.04354349319357443	0.19254658385093168	0.22614523884404783	30	0.09316770186335403	322
4	prefill	ALL	200	0.04334307083750641	0.30434782608695654	0.14241294703752105	23	0.07142857142857142	322
4	prefill	ALL	88	0.04121382265779499	0.2267080745341615	0.18179247802479434	23	0.07142857142857142	322
4	prefill	ALL	154	0.03969238337501907	0.34782608695652173	0.11411560220317983	1	0.003105590062111801	322
4	prefill	ALL	219	0.03356452401472332	0.2608695652173913	0.12866400872310604	13	0.040372670807453416	322
4	prefill	ALL	108	0.02651515123500519	0.20186335403726707	0.13135197996417955	10	0.031055900621118012	322
4	prefill	ALL	244	0.02327644608085621	0.14596273291925466	0.1594684178305468	14	0.043478260869565216	322
4	prefill	ALL	24	0.021451911938403144	0.15217391304347827	0.14096970702379208	7	0.021739130434782608	322
4	prefill	ALL	58	0.019641201988214233	0.10559006211180125	0.18601373647661715	9	0.027950310559006212	322
4	prefill	ALL	90	0.01894625486223544	0.19875776397515527	0.09532334477562206	1	0.003105590062111801	322
4	prefill	ALL	131	0.018270454959122794	0.10559006211180125	0.1730319557893394	17	0.052795031055900624	322
4	prefill	ALL	241	0.01639853427001504	0.11801242236024845	0.13895600091960114	2	0.006211180124223602	322
4	prefill	ALL	114	0.01583498599110069	0.14285714285714285	0.11084490193770484	2	0.006211180124223602	322
4	prefill	ALL	121	0.015472681355034925	0.17701863354037267	0.08740707712844291	0	0.0	322
4	prefill	ALL	15	0.015419728158479497	0.13043478260869565	0.11821791588167616	6	0.018633540372670808	322
4	prefill	ALL	109	0.014469600704240155	0.11490683229813664	0.12592463315581973	13	0.040372670807453416	322
4	prefill	ALL	163	0.013727335895034155	0.11490683229813664	0.11946492319462157	6	0.018633540372670808	322
4	prefill	ALL	110	0.01370488677788507	0.15527950310559005	0.08825947084957986	1	0.003105590062111801	322
5	generation_clean	A_unsafe_redflag	92	0.04546965788620034	0.26653696498054474	0.17059419090151076	34	0.06614785992217899	514
5	generation_clean	A_unsafe_redflag	16	0.04063931450151021	0.1926070038910506	0.21099603690683078	43	0.08365758754863813	514
5	generation_clean	A_unsafe_redflag	175	0.030537204635899526	0.23540856031128404	0.12972002630456492	18	0.03501945525291829	514
5	generation_clean	A_unsafe_redflag	12	0.025479314312612272	0.15369649805447472	0.16577680451497098	21	0.04085603112840467	514
5	generation_clean	A_unsafe_redflag	35	0.024899892303224695	0.20038910505836577	0.1242577149889077	13	0.02529182879377432	514
5	generation_clean	A_unsafe_redflag	197	0.022265079630366787	0.15953307392996108	0.13956403573181134	16	0.0311284046692607	514
5	generation_clean	A_unsafe_redflag	27	0.02113740490305819	0.13813229571984437	0.1530229031010128	14	0.027237354085603113	514
5	generation_clean	A_unsafe_redflag	115	0.019305116459846214	0.13424124513618677	0.14380912841102833	9	0.017509727626459144	514
5	generation_clean	A_unsafe_redflag	96	0.018592329719491638	0.18093385214007782	0.10275760726686776	2	0.0038910505836575876	514
5	generation_clean	A_unsafe_redflag	11	0.01833448450412601	0.122568093385214	0.14958611166858365	13	0.02529182879377432	514
5	generation_clean	A_unsafe_redflag	161	0.01802590178512109	0.10894941634241245	0.16545202709914714	15	0.029182879377431907	514
5	generation_clean	A_unsafe_redflag	144	0.016898862020815274	0.10700389105058365	0.15792754688543728	10	0.019455252918287938	514
5	generation_clean	A_unsafe_redflag	67	0.016286269249845213	0.07392996108949416	0.22029322090580103	19	0.03696498054474708	514
5	generation_clean	A_unsafe_redflag	61	0.016265124644454412	0.08560311284046693	0.19000622880112655	19	0.03696498054474708	514
5	generation_clean	A_unsafe_redflag	116	0.016131072302467832	0.15369649805447472	0.10495406536036032	3	0.005836575875486381	514
5	generation_clean	A_unsafe_redflag	236	0.015901271170284607	0.11089494163424124	0.1433904102022156	12	0.023346303501945526	514
5	generation_clean	A_unsafe_redflag	174	0.01579189775760711	0.0622568093385214	0.2536573577315642	19	0.03696498054474708	514
5	generation_clean	A_unsafe_redflag	18	0.015468370386704778	0.11089494163424124	0.139486708399408	10	0.019455252918287938	514
5	generation_clean	A_unsafe_redflag	213	0.014229855479906621	0.08949416342412451	0.1590031677537392	9	0.017509727626459144	514
5	generation_clean	A_unsafe_redflag	31	0.013360056891886388	0.07587548638132295	0.176078698523836	8	0.01556420233463035	514
5	generation_clean	B_professional_or_descriptive	92	0.06694097581992238	0.36328125	0.18426763236451751	95	0.12369791666666667	768
5	generation_clean	B_professional_or_descriptive	175	0.02869271564291856	0.21484375	0.13355154917431183	23	0.029947916666666668	768
5	generation_clean	B_professional_or_descriptive	116	0.027580358433502043	0.23697916666666666	0.1163830509721405	13	0.016927083333333332	768
5	generation_clean	B_professional_or_descriptive	124	0.01945357260487987	0.12630208333333334	0.1540241624798736	22	0.028645833333333332	768
5	generation_clean	B_professional_or_descriptive	77	0.018627978048459844	0.11588541666666667	0.16074479933951866	19	0.024739583333333332	768
5	generation_clean	B_professional_or_descriptive	16	0.01862527967555166	0.14973958333333334	0.124384476441945	15	0.01953125	768
5	generation_clean	B_professional_or_descriptive	115	0.017474178749887843	0.12239583333333333	0.142767758296956	8	0.010416666666666666	768
5	generation_clean	B_professional_or_descriptive	125	0.01692748589229799	0.1484375	0.11403779969548121	5	0.006510416666666667	768
5	generation_clean	B_professional_or_descriptive	197	0.01668496904070911	0.1328125	0.1256280021888686	10	0.013020833333333334	768
5	generation_clean	B_professional_or_descriptive	161	0.016385506062604343	0.10416666666666667	0.15730085820100168	16	0.020833333333333332	768
5	generation_clean	B_professional_or_descriptive	167	0.01581503995186962	0.11848958333333333	0.13347198552786668	13	0.016927083333333332	768
5	generation_clean	B_professional_or_descriptive	59	0.014040330994150689	0.07421875	0.18917498602645139	39	0.05078125	768
5	generation_clean	B_professional_or_descriptive	174	0.013247839615047394	0.055989583333333336	0.23661257731061391	24	0.03125	768
5	generation_clean	B_professional_or_descriptive	67	0.012741651623675342	0.061197916666666664	0.20820400951026943	16	0.020833333333333332	768
5	generation_clean	B_professional_or_descriptive	90	0.011930183309122622	0.07161458333333333	0.16658874148011227	14	0.018229166666666668	768
5	generation_clean	B_professional_or_descriptive	219	0.011613401625096673	0.0859375	0.1351377643647613	9	0.01171875	768
5	generation_clean	B_professional_or_descriptive	223	0.011478097277536736	0.053385416666666664	0.21500435875971252	18	0.0234375	768
5	generation_clean	B_professional_or_descriptive	235	0.011214957076929566	0.06510416666666667	0.17226174070163813	10	0.013020833333333334	768
5	generation_clean	B_professional_or_descriptive	64	0.011140717654545898	0.0625	0.17825148247273437	16	0.020833333333333332	768
5	generation_clean	B_professional_or_descriptive	63	0.010994283988747104	0.061197916666666664	0.1796512787948463	20	0.026041666666666668	768
5	generation_clean	ALL	92	0.05833235068892928	0.3244929797191888	0.179764599959633	129	0.10062402496099844	1282
5	generation_clean	ALL	175	0.029432237750868805	0.22308892355694226	0.13193052026788046	41	0.031981279251170044	1282
5	generation_clean	ALL	16	0.027451499566770614	0.1669266770670827	0.1644524413299062	58	0.0452418096723869	1282
5	generation_clean	ALL	116	0.022989927020591303	0.20358814352574103	0.11292370283677414	16	0.0124804992199688	1282
5	generation_clean	ALL	197	0.01892223646901179	0.1435257410296412	0.13183862583300604	26	0.0202808112324493	1282
5	generation_clean	ALL	115	0.018208267660120767	0.12714508580343215	0.14320858368266762	17	0.01326053042121685	1282
5	generation_clean	ALL	161	0.017043199823426187	0.1060842433697348	0.1606572218649439	31	0.02418096723868955	1282
5	generation_clean	ALL	77	0.01613231196336155	0.09750390015600624	0.16545299149623605	26	0.0202808112324493	1282
5	generation_clean	ALL	174	0.014267844205746063	0.05850234009360374	0.24388501695688602	43	0.033541341653666144	1282
5	generation_clean	ALL	67	0.014162816568957182	0.06630265210608424	0.2136085981341542	35	0.027301092043681748	1282
5	generation_clean	ALL	27	0.013976601067185337	0.0904836193447738	0.15446553938044483	26	0.0202808112324493	1282
5	generation_clean	ALL	12	0.013704152093854888	0.08346333853354135	0.16419367275067256	30	0.0234009360374415	1282
5	generation_clean	ALL	35	0.013216771694747958	0.10920436817472699	0.12102786651904915	17	0.01326053042121685	1282
5	generation_clean	ALL	167	0.013125083333472445	0.10452418096723869	0.12556982711575876	16	0.0124804992199688	1282
5	generation_clean	ALL	125	0.012952217695198524	0.12090483619344773	0.10712737474351296	5	0.0039001560062402497	1282
5	generation_clean	ALL	124	0.012645706622709153	0.08814352574102964	0.1434672202682578	22	0.0171606864274571	1282
5	generation_clean	ALL	11	0.012565259224353784	0.0842433697347894	0.14915428079279214	22	0.0171606864274571	1282
5	generation_clean	ALL	96	0.01250936577591526	0.11232449297971919	0.11136810364391225	11	0.00858034321372855	1282
5	generation_clean	ALL	213	0.012188468931821081	0.07722308892355695	0.1578345168746932	20	0.015600624024960999	1282
5	generation_clean	ALL	235	0.01148870716071902	0.06786271450858035	0.169293362988986	17	0.01326053042121685	1282
5	prefill	A_unsafe_redflag	86	0.09475767474272433	0.5341614906832298	0.17739518178579786	29	0.18012422360248448	161
5	prefill	A_unsafe_redflag	218	0.0707011182504181	0.4906832298136646	0.14408708909262422	8	0.049689440993788817	161
5	prefill	A_unsafe_redflag	65	0.05403078342279788	0.391304347826087	0.13807866874715014	14	0.08695652173913043	161
5	prefill	A_unsafe_redflag	44	0.04676260441832241	0.2670807453416149	0.17508789096162578	16	0.09937888198757763	161
5	prefill	A_unsafe_redflag	64	0.04654327040278069	0.22981366459627328	0.20252612256345112	15	0.09316770186335403	161
5	prefill	A_unsafe_redflag	205	0.04059147039247775	0.34782608695652173	0.11670047737837354	6	0.037267080745341616	161
5	prefill	A_unsafe_redflag	151	0.03778807462882796	0.2484472049689441	0.15209700038103255	9	0.055900621118012424	161
5	prefill	A_unsafe_redflag	88	0.035818795627436714	0.2546583850931677	0.14065429502481247	5	0.031055900621118012	161
5	prefill	A_unsafe_redflag	127	0.031642094075777	0.3105590062111801	0.10188754292400194	0	0.0	161
5	prefill	A_unsafe_redflag	182	0.02534078997167706	0.2360248447204969	0.10736492593263176	0	0.0	161
5	prefill	A_unsafe_redflag	197	0.020263700045451024	0.13664596273291926	0.14829344124170976	7	0.043478260869565216	161
5	prefill	A_unsafe_redflag	175	0.019639421834723343	0.13664596273291926	0.14372485979047536	3	0.018633540372670808	161
5	prefill	A_unsafe_redflag	158	0.017858927242090684	0.16149068322981366	0.11058797253756154	2	0.012422360248447204	161
5	prefill	A_unsafe_redflag	116	0.013613952529126491	0.10559006211180125	0.12893213865819794	2	0.012422360248447204	161
5	prefill	A_unsafe_redflag	107	0.012817646809227552	0.11180124223602485	0.11464672979364643	3	0.018633540372670808	161
5	prefill	A_unsafe_redflag	76	0.012768566156185974	0.10559006211180125	0.12092583242034952	0	0.0	161
5	prefill	A_unsafe_redflag	92	0.012634009688796166	0.09316770186335403	0.1356050373264122	1	0.006211180124223602	161
5	prefill	A_unsafe_redflag	99	0.012339437384699288	0.09316770186335403	0.13244329459577237	4	0.024844720496894408	161
5	prefill	A_unsafe_redflag	144	0.011470942958700926	0.10559006211180125	0.10863657743240288	1	0.006211180124223602	161
5	prefill	A_unsafe_redflag	50	0.011256565662345803	0.12422360248447205	0.09061535358188372	0	0.0	161
5	prefill	B_professional_or_descriptive	86	0.07922694003704596	0.42857142857142855	0.1848628600864406	27	0.16770186335403728	161
5	prefill	B_professional_or_descriptive	218	0.06826044836129048	0.4906832298136646	0.13911306564769327	8	0.049689440993788817	161
5	prefill	B_professional_or_descriptive	65	0.05103838202112841	0.36645962732919257	0.13927422890511312	14	0.08695652173913043	161
5	prefill	B_professional_or_descriptive	151	0.045524882689564825	0.2546583850931677	0.1787684417809741	15	0.09316770186335403	161
5	prefill	B_professional_or_descriptive	64	0.04437792186758591	0.19875776397515527	0.22327641939629161	16	0.09937888198757763	161
5	prefill	B_professional_or_descriptive	205	0.03434480526421706	0.2919254658385093	0.11764922654338184	7	0.043478260869565216	161
5	prefill	B_professional_or_descriptive	88	0.0327581811530633	0.2422360248447205	0.1352324914267485	5	0.031055900621118012	161
5	prefill	B_professional_or_descriptive	63	0.030612560375268213	0.18633540372670807	0.16428740734727276	6	0.037267080745341616	161
5	prefill	B_professional_or_descriptive	127	0.029754057171106567	0.2919254658385093	0.10192347243719484	0	0.0	161
5	prefill	B_professional_or_descriptive	44	0.02482750154564524	0.17391304347826086	0.14275813388746014	5	0.031055900621118012	161
5	prefill	B_professional_or_descriptive	175	0.02369067082349989	0.16770186335403728	0.14126659268827713	8	0.049689440993788817	161
5	prefill	B_professional_or_descriptive	182	0.02336611259490675	0.2236024844720497	0.10449844799388852	0	0.0	161
5	prefill	B_professional_or_descriptive	144	0.019412942739383005	0.14285714285714285	0.13589059917568105	4	0.024844720496894408	161
5	prefill	B_professional_or_descriptive	158	0.019009570640431857	0.19254658385093168	0.09872712493901706	0	0.0	161
5	prefill	B_professional_or_descriptive	197	0.01875939211187613	0.15527950310559005	0.12081048520048228	3	0.018633540372670808	161
5	prefill	B_professional_or_descriptive	167	0.016198020039688933	0.13043478260869565	0.12418482030428182	2	0.012422360248447204	161
5	prefill	B_professional_or_descriptive	1	0.014362881674722407	0.14906832298136646	0.09635099790126281	0	0.0	161
5	prefill	B_professional_or_descriptive	24	0.014151483819455387	0.14906832298136646	0.09493287062217988	1	0.006211180124223602	161
5	prefill	B_professional_or_descriptive	27	0.013138483951007895	0.09316770186335403	0.14101972774081808	1	0.006211180124223602	161
5	prefill	B_professional_or_descriptive	213	0.012312129624366635	0.09316770186335403	0.1321501913015352	2	0.012422360248447204	161
5	prefill	ALL	86	0.08699230738988514	0.4813664596273292	0.1807195030938259	56	0.17391304347826086	322
5	prefill	ALL	218	0.0694807833058543	0.4906832298136646	0.14160007737015878	16	0.049689440993788817	322
5	prefill	ALL	65	0.05253458272196315	0.37888198757763975	0.1386568494792798	28	0.08695652173913043	322
5	prefill	ALL	64	0.045460596135183315	0.21428571428571427	0.21214944863085547	31	0.09627329192546584	322
5	prefill	ALL	151	0.0416564786591964	0.2515527950310559	0.1655973596081635	24	0.07453416149068323	322
5	prefill	ALL	205	0.037468137828347396	0.3198757763975155	0.11713340175463943	13	0.040372670807453416	322
5	prefill	ALL	44	0.03579505298198381	0.2204968944099379	0.1623381276084336	21	0.06521739130434782	322
5	prefill	ALL	88	0.03428848839025003	0.2484472049689441	0.1380111657707564	10	0.031055900621118012	322
5	prefill	ALL	127	0.030698075623441796	0.30124223602484473	0.10190495206956968	0	0.0	322
5	prefill	ALL	182	0.024353451283291902	0.22981366459627328	0.10597042315162153	0	0.0	322
